0	0	0	7.87115e-17	-4.93273e-17	-1.05462e-16	4.31736e-18	8.73776e-17	-3.34028e-17	3.29954e-17	7.18549e-17	-1.44093e-18	9.14041e-17	8.9769e-17	-3.5373e-17	-1.1049e-17	
-0.000323102	-0.000305185	-0.000981202	7.28297e-05	0.00456191	-4.22395e-05	-0.000936588	0.000431636	-0.00643448	0.00167358	0.00176774	0.000599653	-0.000239551	-0.00643506	0.00159399	0.00201401	
-0.0010114	-0.000873946	-0.00306973	0.000198457	0.0156197	-0.000154721	-0.00298137	0.00142259	-0.0222128	0.00604205	0.00512941	0.00199147	-0.000758144	-0.0222081	0.0057622	0.00583373	
-0.00139828	-0.00118238	-0.00429781	0.000261204	0.0220881	-0.000224233	-0.00411621	0.00198801	-0.031534	0.00875191	0.00699019	0.0027768	-0.0010406	-0.0315227	0.00834772	0.00795069	
-0.00139828	-0.00118238	-0.00429781	0.000261204	0.0220881	-0.000224233	-0.00411621	0.00198801	-0.031534	0.00875191	0.00699019	0.0027768	-0.0010406	-0.0315227	0.00834772	0.00795069	
-0.00182924	-0.00151979	-0.00571843	0.000325689	0.0294392	-0.00030605	-0.00536231	0.00262067	-0.0422041	0.0119625	0.009059	0.0036457	-0.00134592	-0.0421826	0.0114103	0.0103076	
-0.00347414	-0.00276001	-0.0117724	0.000523278	0.0588315	-0.000661659	-0.00990423	0.00504928	-0.0857117	0.0262536	0.0170438	0.00685309	-0.00240302	-0.0856163	0.0250331	0.019444	
-0.00623905	-0.00464988	-0.0262134	0.000642808	0.116003	-0.0015028	-0.0162484	0.00916488	-0.175433	0.0629417	0.0317398	0.0113551	-0.0035003	-0.174995	0.0599661	0.0364883	
0.0702746	-0.00138125	-0.356831	0.00645129	0.0487872	-0.0107732	-0.00713242	0.0138708	-0.152372	0.831423	-3.96252	0.0164666	0.00709789	-0.11441	0.796099	-4.09055	
-0.0624293	-0.000364431	-0.730603	-0.0209953	0.363055	-0.0115177	0.0208831	0.0125606	-1.26623	1.70841	-2.18237	0.0302157	0.00965355	-1.25139	1.68526	-2.22637	
-0.0589582	-0.000236408	-0.768111	-0.0295972	0.293853	-0.013793	0.0296349	0.0138184	-1.65291	2.22857	-0.989818	0.0303652	0.0130728	-1.6504	2.21251	-0.980854	
-0.0596742	-0.000175426	-0.809837	-0.0288261	0.247883	-0.0144761	0.0288683	0.014354	-1.70226	2.37593	-0.938667	0.0289046	0.0137989	-1.70029	2.36025	-0.925617	
-0.0603915	-9.40083e-05	-0.862583	-0.0270146	0.204897	-0.0149677	0.0270506	0.0147601	-1.74766	2.52755	-0.986299	0.0269923	0.0142389	-1.74533	2.51188	-0.973018	
-0.0607167	1.32535e-05	-0.925798	-0.0243852	0.150514	-0.0153201	0.0244113	0.015049	-1.79261	2.70166	-1.05967	0.0243592	0.0145407	-1.78974	2.68614	-1.04702	
-0.0605278	0.000108914	-0.97838	-0.0219523	0.100847	-0.0154436	0.0219693	0.0151416	-1.82335	2.84348	-1.121	0.0219317	0.0146452	-1.82006	2.82825	-1.10907	
-0.0600755	0.000188379	-1.02039	-0.0199029	0.0586813	-0.0154342	0.0199122	0.0151199	-1.84417	2.95491	-1.16944	0.0198876	0.0146345	-1.84058	2.94002	-1.15816	
-0.0588953	0.000310733	-1.08335	-0.0167398	-0.00768186	-0.0152482	0.0167373	0.0149314	-1.87014	3.11862	-1.24082	0.0167338	0.0144644	-1.86615	3.10441	-1.23061	
-0.0567586	0.000456537	-1.15672	-0.013046	-0.0882493	-0.0147883	0.0130296	0.0144821	-1.89419	3.30434	-1.32192	0.0130524	0.0140383	-1.88987	3.29113	-1.31305	
-0.0551701	0.000539897	-1.19862	-0.0109898	-0.13509	-0.0144206	0.0109654	0.0141221	-1.90572	3.40789	-1.36711	0.0110039	0.0136916	-1.90125	3.39533	-1.35902	
0.105965	0.00635273	0.00559333	-0.00610787	-0.0478447	-0.0118038	0.00600058	0.00855768	-1.17264	2.13291	-0.912472	0.00615282	0.00827511	-1.16818	2.12251	-0.906537	
0.130108	0.00680474	-0.0663396	-0.00251127	0.0911341	-0.00884178	-0.00179398	0.00212533	-0.282965	0.655675	-1.02061	0.0105669	-0.000252572	-0.273724	0.637546	-1.01091	
0.144694	0.00766911	-0.0493691	0.000294126	0.125904	-0.00838509	-0.0141402	0.00260145	-0.050244	0.305388	-1.07607	0.0171193	-0.00350411	-0.0416646	0.286035	-1.04799	
0.145696	0.0081835	-0.039826	-9.41821e-05	0.133248	-0.00825817	-0.0180067	0.00174476	0.00238027	0.217941	-1.00453	0.0201356	-0.00215375	0.00499986	0.200287	-0.96024	
