# {"t_start": 1551044220.6867971, "env_id": "MyBulletCartPole-v0"} 
r,l,t30.0,30,1.174036
13.0,13,11.947608
48.0,48,11.987331
43.0,43,12.023737
57.0,57,12.071872
37.0,37,12.103557
33.0,33,12.133158
12.0,12,12.144556
21.0,21,12.1616
55.0,55,12.20585
17.0,17,12.221745
20.0,20,12.23784
17.0,17,12.252965
19.0,19,12.270325
28.0,28,12.294731
15.0,15,12.306867
53.0,53,12.350539
24.0,24,12.371838
69.0,69,12.42671
12.0,12,12.437251
12.0,12,12.448661
16.0,16,12.46203
20.0,20,12.479453
17.0,17,12.494265
19.0,19,12.510096
15.0,15,12.524206
42.0,42,12.559278
30.0,30,12.583973
33.0,33,12.611656
68.0,68,12.820459
36.0,36,12.853014
16.0,16,12.866573
19.0,19,12.88245
26.0,26,12.904208
39.0,39,12.937068
40.0,40,12.969908
23.0,23,12.98951
104.0,104,13.079227
16.0,16,13.093281
23.0,23,13.112948
20.0,20,13.130179
37.0,37,13.161265
30.0,30,13.187087
79.0,79,13.252893
57.0,57,13.299551
60.0,60,13.349057
41.0,41,13.383949
33.0,33,13.410226
42.0,42,13.445484
47.0,47,13.484256
24.0,24,13.5042
14.0,14,13.517046
25.0,25,13.537392
22.0,22,13.556218
30.0,30,13.582744
27.0,27,13.605184
40.0,40,13.635276
72.0,72,13.696677
63.0,63,13.750186
87.0,87,13.821499
31.0,31,13.847322
20.0,20,13.863325
53.0,53,13.907929
34.0,34,13.936794
15.0,15,13.950136
20.0,20,13.967112
42.0,42,14.001433
26.0,26,14.024288
22.0,22,14.042427
11.0,11,14.051527
43.0,43,14.085952
47.0,47,14.123584
42.0,42,14.161042
32.0,32,14.186175
16.0,16,14.200309
13.0,13,14.211259
25.0,25,14.231313
77.0,77,14.296499
85.0,85,14.366237
49.0,49,14.407239
65.0,65,14.460475
37.0,37,14.491665
14.0,14,14.503333
22.0,22,14.521871
27.0,27,14.697156
88.0,88,14.768783
20.0,20,14.786579
59.0,59,14.834613
23.0,23,14.854758
15.0,15,14.867739
27.0,27,14.890867
36.0,36,14.920431
73.0,73,14.979813
24.0,24,15.000363
18.0,18,15.017098
34.0,34,15.045848
39.0,39,15.076744
61.0,61,15.127413
28.0,28,15.150941
28.0,28,15.173809
63.0,63,15.223122
24.0,24,15.242961
34.0,34,15.272066
18.0,18,15.286543
17.0,17,15.301407
24.0,24,15.32103
26.0,26,15.341942
34.0,34,15.370108
43.0,43,15.403676
53.0,53,15.447702
23.0,23,15.467021
23.0,23,15.484688
25.0,25,15.505491
14.0,14,15.517603
52.0,52,15.560921
61.0,61,15.613526
42.0,42,15.647485
17.0,17,15.661194
15.0,15,15.672689
53.0,53,15.719566
48.0,48,15.758775
83.0,83,15.825785
62.0,62,15.877651
52.0,52,15.921811
17.0,17,15.935617
25.0,25,15.955918
12.0,12,15.965324
58.0,58,16.010652
31.0,31,16.037708
42.0,42,16.073215
34.0,34,16.102186
50.0,50,16.143333
52.0,52,16.185156
36.0,36,16.215595
34.0,34,16.245399
23.0,23,16.263816
28.0,28,16.286462
30.0,30,16.313087
9.0,9,16.321241
110.0,110,16.56595
36.0,36,16.595409
42.0,42,16.630871
84.0,84,16.698963
91.0,91,16.772084
37.0,37,16.802257
64.0,64,16.852965
20.0,20,16.869282
53.0,53,16.912199
48.0,48,16.950595
75.0,75,17.011984
47.0,47,17.051195
73.0,73,17.110535
43.0,43,17.144777
17.0,17,17.160635
30.0,30,17.186387
34.0,34,17.214841
29.0,29,17.23923
58.0,58,17.286656
47.0,47,17.326017
38.0,38,17.357663
57.0,57,17.405102
30.0,30,17.430743
18.0,18,17.444714
32.0,32,17.47194
37.0,37,17.504366
28.0,28,17.527602
19.0,19,17.542001
46.0,46,17.57851
130.0,130,17.68673
43.0,43,17.721743
22.0,22,17.740467
23.0,23,17.759681
46.0,46,17.798611
14.0,14,17.810479
97.0,97,17.888485
26.0,26,17.908729
25.0,25,17.928857
46.0,46,17.966861
22.0,22,17.986722
62.0,62,18.035288
19.0,19,18.052794
107.0,107,18.138766
41.0,41,18.173177
29.0,29,18.195435
46.0,46,18.386944
60.0,60,18.436604
41.0,41,18.471171
55.0,55,18.515421
73.0,73,18.573898
26.0,26,18.595019
37.0,37,18.624769
107.0,107,18.711005
17.0,17,18.725526
42.0,42,18.761045
51.0,51,18.801581
95.0,95,18.878286
34.0,34,18.905296
28.0,28,18.928613
58.0,58,18.976418
91.0,91,19.04752
75.0,75,19.109206
23.0,23,19.128084
41.0,41,19.162371
38.0,38,19.192447
43.0,43,19.228137
62.0,62,19.278598
22.0,22,19.297989
51.0,51,19.338573
35.0,35,19.36592
29.0,29,19.389629
83.0,83,19.457093
23.0,23,19.476907
63.0,63,19.528206
46.0,46,19.566848
21.0,21,19.584754
28.0,28,19.608885
67.0,67,19.662055
52.0,52,19.70495
66.0,66,19.758417
73.0,73,19.815625
34.0,34,19.841872
51.0,51,19.882782
44.0,44,19.917164
53.0,53,19.959036
32.0,32,19.983865
39.0,39,20.014571
36.0,36,20.198071
60.0,60,20.246729
65.0,65,20.298692
31.0,31,20.325514
34.0,34,20.352156
40.0,40,20.384748
49.0,49,20.424055
53.0,53,20.466333
60.0,60,20.514341
103.0,103,20.594509
90.0,90,20.667713
29.0,29,20.690558
38.0,38,20.721305
49.0,49,20.761421
56.0,56,20.80641
51.0,51,20.847282
45.0,45,20.883728
79.0,79,20.946503
42.0,42,20.980032
45.0,45,21.016241
47.0,47,21.054171
49.0,49,21.093695
39.0,39,21.123215
62.0,62,21.172093
54.0,54,21.215759
73.0,73,21.273802
18.0,18,21.289308
88.0,88,21.358733
55.0,55,21.404469
42.0,42,21.437725
41.0,41,21.469995
26.0,26,21.491982
53.0,53,21.534845
21.0,21,21.551199
51.0,51,21.593196
36.0,36,21.623513
69.0,69,21.680232
36.0,36,21.70864
52.0,52,21.750488
28.0,28,21.772761
47.0,47,21.810425
54.0,54,22.00739
30.0,30,22.031701
25.0,25,22.05302
44.0,44,22.088841
77.0,77,22.149962
42.0,42,22.183999
70.0,70,22.239684
72.0,72,22.297474
67.0,67,22.349975
31.0,31,22.374599
66.0,66,22.427796
55.0,55,22.470729
43.0,43,22.505284
60.0,60,22.55452
84.0,84,22.62209
55.0,55,22.665776
42.0,42,22.70134
52.0,52,22.742268
28.0,28,22.764703
75.0,75,22.823472
50.0,50,22.864848
42.0,42,22.896757
104.0,104,22.980079
40.0,40,23.013204
10.0,10,23.021859
80.0,80,23.08391
80.0,80,23.148566
93.0,93,23.222547
41.0,41,23.256576
35.0,35,23.284873
60.0,60,23.332238
27.0,27,23.35665
59.0,59,23.404842
54.0,54,23.448382
77.0,77,23.510004
95.0,95,23.587677
50.0,50,23.627203
171.0,171,23.917141
125.0,125,24.016228
52.0,52,24.05948
142.0,142,24.169819
42.0,42,24.204294
43.0,43,24.238773
27.0,27,24.260807
33.0,33,24.287992
103.0,103,24.371216
50.0,50,24.411872
71.0,71,24.470333
28.0,28,24.495004
47.0,47,24.530082
45.0,45,24.566033
76.0,76,24.626043
57.0,57,24.671789
101.0,101,24.75144
66.0,66,24.802681
45.0,45,24.837694
41.0,41,24.870752
73.0,73,24.926613
47.0,47,24.963083
143.0,143,25.074652
20.0,20,25.091301
56.0,56,25.135371
44.0,44,25.171435
51.0,51,25.213188
24.0,24,25.232478
60.0,60,25.28054
93.0,93,25.357145
32.0,32,25.382642
71.0,71,25.593536
90.0,90,25.666679
61.0,61,25.713648
30.0,30,25.737817
105.0,105,25.819122
40.0,40,25.850291
148.0,148,25.967677
154.0,154,26.086344
139.0,139,26.193036
59.0,59,26.240221
28.0,28,26.26271
70.0,70,26.318327
29.0,29,26.340301
64.0,64,26.39133
17.0,17,26.405363
50.0,50,26.444345
60.0,60,26.491839
76.0,76,26.552341
102.0,102,26.633301
62.0,62,26.681921
36.0,36,26.711184
109.0,109,26.797607
200.0,200,26.956062
35.0,35,26.983366
81.0,81,27.047334
68.0,68,27.100711
49.0,49,27.140959
109.0,109,27.399713
110.0,110,27.486951
51.0,51,27.52679
72.0,72,27.582696
57.0,57,27.62895
94.0,94,27.70224
70.0,70,27.756591
97.0,97,27.833293
102.0,102,27.913272
75.0,75,27.972249
58.0,58,28.016918
79.0,79,28.078239
45.0,45,28.113901
40.0,40,28.14692
93.0,93,28.218969
41.0,41,28.253121
80.0,80,28.316331
46.0,46,28.352206
78.0,78,28.41205
100.0,100,28.488984
72.0,72,28.545267
92.0,92,28.617608
62.0,62,28.666779
64.0,64,28.717042
80.0,80,28.779937
50.0,50,28.819738
46.0,46,28.855529
66.0,66,28.908
69.0,69,28.963827
48.0,48,29.15563
172.0,172,29.287674
118.0,118,29.379277
109.0,109,29.46514
61.0,61,29.511445
113.0,113,29.599693
55.0,55,29.64392
186.0,186,29.789679
66.0,66,29.841178
116.0,116,29.933352
106.0,106,30.016807
127.0,127,30.113105
30.0,30,30.138735
64.0,64,30.188208
72.0,72,30.244051
60.0,60,30.290483
70.0,70,30.34689
143.0,143,30.458598
60.0,60,30.505189
101.0,101,30.586452
62.0,62,30.635288
61.0,61,30.68329
64.0,64,30.88768
80.0,80,30.952731
89.0,89,31.02102
64.0,64,31.071121
46.0,46,31.107536
88.0,88,31.177209
63.0,63,31.22679
63.0,63,31.27588
64.0,64,31.326297
55.0,55,31.370599
139.0,139,31.478543
55.0,55,31.521796
122.0,122,31.614377
64.0,64,31.664171
60.0,60,31.708651
73.0,73,31.76624
57.0,57,31.811435
57.0,57,31.856824
67.0,67,31.910428
94.0,94,31.984231
54.0,54,32.027101
55.0,55,32.071128
54.0,54,32.113426
59.0,59,32.15945
84.0,84,32.227864
56.0,56,32.271246
92.0,92,32.343729
71.0,71,32.398042
62.0,62,32.447995
101.0,101,32.685557
57.0,57,32.730325
84.0,84,32.795033
117.0,117,32.885799
43.0,43,32.919107
79.0,79,32.980532
74.0,74,33.037221
200.0,200,33.191877
57.0,57,33.237079
76.0,76,33.296127
62.0,62,33.345981
57.0,57,33.39078
67.0,67,33.443861
126.0,126,33.541748
76.0,76,33.601745
43.0,43,33.636358
78.0,78,33.695932
55.0,55,33.740432
64.0,64,33.792263
63.0,63,33.840138
91.0,91,33.911598
73.0,73,33.967753
51.0,51,34.0088
84.0,84,34.074956
131.0,131,34.176205
58.0,58,34.222415
76.0,76,34.44252
162.0,162,34.569858
71.0,71,34.625646
95.0,95,34.698259
91.0,91,34.771045
99.0,99,34.850965
91.0,91,34.923433
60.0,60,34.970717
149.0,149,35.085354
58.0,58,35.130081
74.0,74,35.188181
75.0,75,35.248183
66.0,66,35.299651
58.0,58,35.346198
72.0,72,35.400767
96.0,96,35.475315
89.0,89,35.544583
73.0,73,35.601619
111.0,111,35.693007
57.0,57,35.73785
56.0,56,35.780416
119.0,119,35.873796
77.0,77,35.933465
110.0,110,36.172601
114.0,114,36.263886
58.0,58,36.308285
188.0,188,36.453983
90.0,90,36.5212
100.0,100,36.599203
200.0,200,36.752691
90.0,90,36.822981
93.0,93,36.897128
144.0,144,37.00922
91.0,91,37.081895
54.0,54,37.127749
39.0,39,37.15878
152.0,152,37.278524
91.0,91,37.349693
69.0,69,37.403456
56.0,56,37.445686
69.0,69,37.501219
73.0,73,37.559591
109.0,109,37.646382
75.0,75,37.706319
105.0,105,37.951881
76.0,76,38.017222
75.0,75,38.087127
56.0,56,38.145182
106.0,106,38.232796
55.0,55,38.277036
53.0,53,38.322788
90.0,90,38.396489
103.0,103,38.483293
56.0,56,38.527886
87.0,87,38.596172
50.0,50,38.638217
56.0,56,38.686234
72.0,72,38.744662
39.0,39,38.778229
57.0,57,38.824771
85.0,85,38.891685
89.0,89,38.96191
51.0,51,39.00506
62.0,62,39.054704
94.0,94,39.129891
200.0,200,39.290637
97.0,97,39.371123
92.0,92,39.460442
59.0,59,39.518522
66.0,66,39.578731
113.0,113,39.844381
57.0,57,39.893394
103.0,103,39.973393
60.0,60,40.021756
120.0,120,40.120311
60.0,60,40.172156
68.0,68,40.233195
54.0,54,40.276346
143.0,143,40.395738
63.0,63,40.447477
125.0,125,40.551751
73.0,73,40.613899
78.0,78,40.676736
81.0,81,40.743885
80.0,80,40.811528
77.0,77,40.880301
103.0,103,40.974565
81.0,81,41.0417
70.0,70,41.1022
107.0,107,41.189782
83.0,83,41.259836
45.0,45,41.295381
69.0,69,41.353463
67.0,67,41.409539
75.0,75,41.470222
96.0,96,41.55044
142.0,142,41.829601
77.0,77,41.907662
57.0,57,41.96665
26.0,26,41.989708
91.0,91,42.070908
105.0,105,42.163888
120.0,120,42.267709
78.0,78,42.334768
62.0,62,42.388889
123.0,123,42.490911
80.0,80,42.557208
88.0,88,42.627969
85.0,85,42.704288
162.0,162,42.862098
148.0,148,42.979128
144.0,144,43.092413
102.0,102,43.17566
72.0,72,43.236852
53.0,53,43.279839
63.0,63,43.332057
62.0,62,43.384568
73.0,73,43.443324
167.0,167,43.746949
71.0,71,43.802769
200.0,200,43.965461
71.0,71,44.02329
47.0,47,44.060864
60.0,60,44.107008
47.0,47,44.144081
58.0,58,44.191243
79.0,79,44.253367
101.0,101,44.331724
70.0,70,44.387341
91.0,91,44.457801
62.0,62,44.507085
82.0,82,44.570645
71.0,71,44.625423
63.0,63,44.673121
67.0,67,44.725917
59.0,59,44.7736
59.0,59,44.82013
113.0,113,44.908264
68.0,68,44.961287
200.0,200,45.117385
114.0,114,45.20643
114.0,114,45.45066
92.0,92,45.523285
200.0,200,45.679159
80.0,80,45.741635
48.0,48,45.781426
145.0,145,45.893727
101.0,101,45.973808
90.0,90,46.042198
65.0,65,46.093519
71.0,71,46.148427
94.0,94,46.223747
33.0,33,46.24906
90.0,90,46.318189
80.0,80,46.385307
64.0,64,46.438616
66.0,66,46.493529
65.0,65,46.546077
71.0,71,46.603419
88.0,88,46.67262
85.0,85,46.741537
76.0,76,46.805474
58.0,58,46.853998
69.0,69,46.91152
62.0,62,46.963314
68.0,68,47.018709
95.0,95,47.266636
81.0,81,47.333917
67.0,67,47.392316
68.0,68,47.451378
83.0,83,47.521513
56.0,56,47.567264
75.0,75,47.627874
75.0,75,47.687374
200.0,200,47.853878
76.0,76,47.918631
68.0,68,47.977937
81.0,81,48.067093
87.0,87,48.149698
65.0,65,48.211707
81.0,81,48.288615
71.0,71,48.346469
56.0,56,48.390004
63.0,63,48.439287
95.0,95,48.514684
200.0,200,48.674563
67.0,67,48.727592
87.0,87,48.795436
66.0,66,48.851133
97.0,97,48.928863
81.0,81,49.17339
49.0,49,49.223185
81.0,81,49.307436
46.0,46,49.357622
80.0,80,49.425216
82.0,82,49.494508
61.0,61,49.543772
60.0,60,49.592449
77.0,77,49.657011
174.0,174,49.795011
51.0,51,49.837123
79.0,79,49.903954
76.0,76,49.963501
60.0,60,50.014816
70.0,70,50.074814
111.0,111,50.163754
56.0,56,50.210181
98.0,98,50.287762
56.0,56,50.334194
75.0,75,50.392423
60.0,60,50.440163
60.0,60,50.490031
76.0,76,50.549896
108.0,108,50.653039
98.0,98,50.739766
58.0,58,50.800698
72.0,72,50.864145
75.0,75,51.087265
71.0,71,51.142748
60.0,60,51.191402
168.0,168,51.326068
62.0,62,51.377262
166.0,166,51.519524
57.0,57,51.566782
149.0,149,51.687798
45.0,45,51.723286
63.0,63,51.77276
55.0,55,51.816747
71.0,71,51.874099
61.0,61,51.920898
76.0,76,51.98142
69.0,69,52.03906
150.0,150,52.158232
59.0,59,52.207338
62.0,62,52.25552
69.0,69,52.310138
99.0,99,52.387063
48.0,48,52.424419
118.0,118,52.516431
81.0,81,52.579437
103.0,103,52.65931
78.0,78,52.914627
67.0,67,52.975876
89.0,89,53.08078
98.0,98,53.16988
59.0,59,53.215533
38.0,38,53.246517
76.0,76,53.309433
77.0,77,53.372679
58.0,58,53.421445
63.0,63,53.469063
147.0,147,53.583732
75.0,75,53.640545
116.0,116,53.735086
159.0,159,53.869399
151.0,151,53.988033
60.0,60,54.035195
59.0,59,54.083071
78.0,78,54.143955
59.0,59,54.190815
163.0,163,54.319352
85.0,85,54.389512
56.0,56,54.439426
96.0,96,54.515344
117.0,117,54.771208
200.0,200,54.931358
123.0,123,55.032991
50.0,50,55.075876
88.0,88,55.14849
130.0,130,55.256903
55.0,55,55.303859
69.0,69,55.358826
78.0,78,55.425665
76.0,76,55.494322
69.0,69,55.55159
103.0,103,55.634901
80.0,80,55.700963
62.0,62,55.7506
60.0,60,55.801394
90.0,90,55.880638
97.0,97,55.96104
64.0,64,56.016897
63.0,63,56.083233
66.0,66,56.141809
151.0,151,56.278032
193.0,193,56.443009
76.0,76,56.673647
115.0,115,56.785395
87.0,87,56.871605
71.0,71,56.938391
58.0,58,56.992754
68.0,68,57.05238
73.0,73,57.114603
49.0,49,57.159824
111.0,111,57.28349
170.0,170,57.445038
78.0,78,57.514642
74.0,74,57.581067
121.0,121,57.688772
61.0,61,57.745291
52.0,52,57.79123
53.0,53,57.839532
63.0,63,57.897183
111.0,111,57.998848
124.0,124,58.114658
187.0,187,58.288718
97.0,97,58.378534
50.0,50,58.426804
59.0,59,58.481323
52.0,52,58.532215
90.0,90,58.800217
112.0,112,58.920671
50.0,50,58.968308
56.0,56,59.023982
85.0,85,59.111522
138.0,138,59.239811
87.0,87,59.315886
86.0,86,59.398646
113.0,113,59.496838
63.0,63,59.563692
71.0,71,59.626805
63.0,63,59.678208
118.0,118,59.778214
86.0,86,59.852176
79.0,79,59.918356
68.0,68,59.974906
103.0,103,60.066601
67.0,67,60.120903
89.0,89,60.192248
53.0,53,60.236223
