approxkl,clipfrac,eplenmean,eprewmean,explained_variance,fps,nupdates,policy_entropy,policy_loss,serial_timesteps,time_elapsed,total_timesteps,value_loss
4.552394e-05,0.0,87.47,87.47,0.06777197122573853,4685,40,0.52435315,0.00022728712,81920,73.5470359325409,327680,66.82642
2.4547496e-06,0.0,88.4,88.4,0.05996084213256836,4705,41,0.52462596,2.5995767e-05,83968,75.28848481178284,335872,68.2531
1.8627677e-05,0.0,89.62,89.62,0.07201385498046875,4696,42,0.5231222,2.5019835e-06,86016,77.03330302238464,344064,65.613754
4.166632e-06,0.0,85.77,85.77,0.08430242538452148,4691,43,0.52176464,-4.7960522e-05,88064,78.78006196022034,352256,64.6266
1.7757025e-05,0.0,94.56,94.56,0.06991654634475708,4705,44,0.51955694,-4.72806e-05,90112,80.52144312858582,360448,67.74934
2.9352472e-05,0.0,90.13,90.13,0.07586246728897095,4719,45,0.5210092,-0.00014546607,92160,82.25773596763611,368640,65.470146
2.3077788e-05,0.0,98.22,98.22,0.0582236647605896,4667,46,0.5190126,-2.3733606e-05,94208,84.01333594322205,376832,68.56259
6.2430813e-06,0.0,96.96,96.96,0.044675588607788086,4716,47,0.5212539,-1.4537509e-06,96256,85.75081706047058,385024,65.9304
1.8748226e-06,0.0,86.8,86.8,0.05026906728744507,4640,48,0.51475394,3.831568e-05,98304,87.51645588874817,393216,63.583344
4.53322e-06,0.0,89.61,89.61,0.056172966957092285,4698,49,0.51803833,3.752805e-05,100352,89.26058912277222,401408,63.49431
5.143142e-06,0.0,93.27,93.27,0.060650408267974854,4706,50,0.5187026,1.755714e-05,102400,91.00181293487549,409600,64.69261
7.130286e-06,0.0,93.17,93.17,0.06878358125686646,4701,51,0.51817024,-5.303946e-05,104448,92.74473905563354,417792,63.733894
1.2884517e-05,0.0,93.45,93.45,0.058005332946777344,4703,52,0.5184179,6.6846114e-06,106496,94.48692202568054,425984,64.60315
2.305307e-06,0.0,88.66,88.66,0.0796404480934143,4689,53,0.5161773,-4.527523e-06,108544,96.2341079711914,434176,61.35198
3.0158549e-06,0.0,93.81,93.81,0.0676199197769165,4703,54,0.5196396,-2.2994922e-05,110592,97.97636985778809,442368,63.155422
6.0293214e-06,0.0,87.8,87.8,0.07517218589782715,4693,55,0.51647514,-7.715149e-05,112640,99.72207474708557,450560,60.232918
9.823937e-06,0.0,91.43,91.43,0.07256287336349487,4724,56,0.5177469,-3.7715658e-05,114688,101.4563319683075,458752,61.466087
2.1479798e-05,0.0,93.01,93.01,0.09899741411209106,4741,57,0.5147262,-0.000100678546,116736,103.18454504013062,466944,61.33802
2.3934972e-05,0.0,92.15,92.15,0.0848962664604187,4696,58,0.516798,-5.8235455e-05,118784,104.92913794517517,475136,60.400257
1.2592571e-05,0.0,90.45,90.45,0.09186661243438721,4712,59,0.51687306,-6.644527e-05,120832,106.66798377037048,483328,59.999813
8.3069735e-06,0.0,81.52,81.52,0.1076461672782898,4684,60,0.51444906,-4.3726366e-05,122880,108.41738390922546,491520,55.692776
1.8456307e-05,0.0,89.1,89.1,0.10522240400314331,4724,61,0.51366824,-0.0001322358,124928,110.15178394317627,499712,58.570034
3.8730126e-05,0.0,92.59,92.59,0.11367714405059814,4716,62,0.51419526,-3.3939894e-05,126976,111.88932299613953,507904,59.74713
7.895625e-06,0.0,91.11,91.11,0.12615227699279785,4711,63,0.5095315,9.677235e-06,129024,113.62840700149536,516096,58.2883
2.4444946e-06,0.0,91.39,91.39,0.11375492811203003,4699,64,0.50923574,2.544219e-05,131072,115.37214374542236,524288,57.621387
2.263153e-06,0.0,88.93,88.93,0.10793983936309814,4668,65,0.5121194,3.1933167e-05,133120,117.12743973731995,532480,56.940033
8.716381e-06,0.0,88.5,88.5,0.11790645122528076,4697,66,0.5148953,-1.8634775e-05,135168,118.8716790676117,540672,56.326576
2.5231134e-06,0.0,89.9,89.9,0.14317232370376587,4693,67,0.50859785,-2.9175819e-05,137216,120.61742210388184,548864,56.977066
6.526824e-06,0.0,91.71,91.71,0.12930995225906372,4691,68,0.5079499,-4.846754e-05,139264,122.36417412757874,557056,57.224445
7.5439384e-06,0.0,93.17,93.17,0.15128785371780396,4700,69,0.50514793,-2.0989406e-05,141312,124.10745906829834,565248,56.153915
3.0885362e-06,0.0,89.76,89.76,0.142397940158844,4700,70,0.5065461,-7.4046693e-07,143360,125.8507649898529,573440,56.11686
1.2328178e-06,0.0,91.13,91.13,0.14796143770217896,4725,71,0.506649,6.871429e-06,145408,127.58484411239624,581632,55.762177
3.2478708e-06,0.0,87.23,87.23,0.18067282438278198,4694,72,0.5064794,-4.348393e-05,147456,129.33024096488953,589824,53.774345
1.8011717e-05,0.0,92.47,92.47,0.15660417079925537,4738,73,0.5088625,4.1861553e-05,149504,131.059415102005,598016,56.222588
2.9546248e-07,0.0,89.81,89.81,0.15725725889205933,4709,74,0.5066933,3.0918454e-06,151552,132.79952383041382,606208,54.365776
2.428757e-06,0.0,94.34,94.34,0.19731295108795166,4714,75,0.5068693,-1.5811267e-05,153600,134.53755497932434,614400,54.071983
3.5579724e-06,0.0,90.34,90.34,0.1820218563079834,4717,76,0.50725824,-2.926463e-07,155648,136.27454376220703,622592,53.973896
8.836545e-06,0.0,92.05,92.05,0.20183640718460083,4721,77,0.50655925,3.2254873e-05,157696,138.00998997688293,630784,54.20871
5.257451e-06,0.0,90.71,90.71,0.22673004865646362,4694,78,0.50755435,-7.3122035e-05,159744,139.75562191009521,638976,52.320515
6.759139e-05,0.0,93.32,93.32,0.2396424412727356,4724,79,0.5074434,-0.0001995583,161792,141.4901580810547,647168,52.807693
5.6354555e-05,0.0,88.89,88.89,0.22485381364822388,4706,80,0.50794876,-0.00022156,163840,143.23132276535034,655360,51.62549
5.622907e-05,0.0,89.53,89.53,0.2470737099647522,4704,81,0.5044905,-0.00016148758,165888,144.9729359149933,663552,50.83567
1.4318582e-05,0.0,86.51,86.51,0.2765386700630188,4611,82,0.50437987,-8.731011e-05,167936,146.74976992607117,671744,48.956657
3.521417e-05,0.0,88.73,88.73,0.29536229372024536,4707,83,0.5016386,-0.00012403302,169984,148.49030876159668,679936,49.274944
7.164328e-06,0.0,87.59,87.59,0.32191330194473267,4689,84,0.50077856,9.342993e-05,172032,150.23764610290527,688128,48.343697
9.085235e-06,0.0,80.96,80.96,0.32891714572906494,4696,85,0.49992567,-3.5693738e-05,174080,151.98257088661194,696320,44.861183
1.3679091e-05,0.0,87.64,87.64,0.3642888069152832,4736,86,0.4991339,-9.497819e-05,176128,153.71265697479248,704512,46.363285
9.419762e-06,0.0,90.41,90.41,0.3760285973548889,4612,87,0.49860913,-2.5036075e-05,178176,155.48911786079407,712704,45.970325
3.7006528e-05,0.0,92.74,92.74,0.40542304515838623,4723,88,0.49732453,4.8447895e-05,180224,157.22398686408997,720896,45.308544
1.12029375e-05,0.0,90.79,90.79,0.42642664909362793,4705,89,0.49491775,-7.736939e-05,182272,158.9653308391571,729088,43.928627
9.147737e-05,0.0,92.14,92.14,0.42535513639450073,4720,90,0.49523044,-0.00018862737,184320,160.7012538909912,737280,44.313858
3.602779e-05,0.0,87.24,87.24,0.4811975359916687,4706,91,0.4915226,-8.004552e-05,186368,162.44244408607483,745472,41.045578
2.6309343e-05,0.0,91.43,91.43,0.4771742820739746,4714,92,0.4919137,-0.00012456716,188416,164.18051886558533,753664,42.402805
5.749298e-05,0.0,89.94,89.94,0.5235477387905121,4705,93,0.49057227,-0.00030221092,190464,165.92199397087097,761856,39.49592
7.253392e-05,0.0,86.62,86.62,0.5109591484069824,4717,94,0.49317217,-0.00013838393,192512,167.65897798538208,770048,39.778114
2.0399848e-05,0.0,88.78,88.78,0.5536590814590454,4712,95,0.48967287,6.874022e-05,194560,169.3977029323578,778240,38.475307
1.9887289e-06,0.0,88.92,88.92,0.6032635867595673,4708,96,0.49097556,1.7477287e-05,196608,171.13814783096313,786432,35.908558
1.5620539e-05,0.0,87.64,87.64,0.6198464334011078,4729,97,0.49107507,6.461516e-05,198656,172.8706669807434,794624,35.29678
8.135842e-06,0.0,87.94,87.94,0.6143043637275696,4704,98,0.4951429,-1.3865385e-05,200704,174.6123309135437,802816,35.015236
6.2155195e-06,0.0,89.62,89.62,0.633087158203125,4684,99,0.48896503,-3.6287543e-05,202752,176.36145687103271,811008,34.342384
3.0223478e-06,0.0,90.22,90.22,0.6331546306610107,4712,100,0.49488893,-7.3644915e-06,204800,178.10581302642822,819200,34.64602
9.541582e-06,0.0,98.87,98.87,0.6448338031768799,4722,101,0.49510324,-3.8428465e-05,206848,179.84765601158142,827392,36.996864
9.046669e-06,0.0,89.98,89.98,0.6582823991775513,4687,102,0.4931653,3.4523691e-06,208896,181.5959050655365,835584,32.917526
4.3106975e-06,0.0,94.14,94.14,0.6731247007846832,4593,103,0.4923606,-3.3343604e-05,210944,183.3797047138214,843776,34.640614
7.0659485e-06,0.0,92.46,92.46,0.6904435455799103,4634,104,0.4911998,-1.0857599e-05,212992,185.14793801307678,851968,31.739769
6.517467e-06,0.0,83.88,83.88,0.7170693278312683,4690,105,0.48993158,-3.1975476e-05,215040,186.8948459625244,860160,28.442947
1.45149625e-05,0.0,86.78,86.78,0.726334810256958,4700,106,0.4885223,-0.000114135546,217088,188.63800692558289,868352,27.995935
3.454874e-05,0.0,92.13,92.13,0.7242472767829895,4714,107,0.4910691,-4.7868387e-05,219136,190.37597274780273,876544,30.972242
7.8387875e-06,0.0,84.98,84.98,0.7263961732387543,4685,108,0.48946148,-1.1262207e-05,221184,192.12470602989197,884736,27.91916
5.2005074e-05,0.0,91.48,91.48,0.7306735813617706,4679,109,0.4883354,5.369413e-05,223232,193.87592601776123,892928,29.729847
1.2045042e-05,0.0,102.01,102.01,0.7356002032756805,4692,110,0.48696566,-6.8783105e-05,225280,195.6222448348999,901120,31.54179
5.9547034e-05,0.0,94.2,94.2,0.763773500919342,4680,111,0.48956564,-0.00044130854,227328,197.3727948665619,909312,26.890633
5.7051115e-05,0.0,93.86,93.86,0.7586404234170914,4714,112,0.49284378,-0.00018904911,229376,199.11094188690186,917504,27.755274
4.412762e-05,0.0,91.17,91.17,0.7597653865814209,4700,113,0.48872384,-0.00022018928,231424,200.8540449142456,925696,27.677706
3.0457268e-05,0.0,97.39,97.39,0.7537665665149689,4718,114,0.4923563,4.6267684e-05,233472,202.5907199382782,933888,29.261513
1.7773937e-05,0.0,95.64,95.64,0.7637321949005127,4703,115,0.49219763,-5.915368e-05,235520,204.33301615715027,942080,28.41334
8.317496e-06,0.0,89.49,89.49,0.7841202169656754,4677,116,0.48967922,-5.730908e-06,237568,206.08476901054382,950272,25.076569
1.497006e-05,0.0,96.41,96.41,0.7562557607889175,4688,117,0.48970422,-5.99482e-05,239616,207.83236694335938,958464,28.60187
5.722684e-06,0.0,88.91,88.91,0.8005972057580948,4704,118,0.49208435,-1.573324e-05,241664,209.57410192489624,966656,23.47678
9.229192e-06,0.0,89.98,89.98,0.8006124943494797,4706,119,0.48748708,-7.753863e-05,243712,211.31527876853943,974848,23.883795
3.0484898e-05,0.0,93.09,93.09,0.8058005422353745,4709,120,0.48985133,-1.016818e-05,245760,213.05527710914612,983040,24.120012
4.3582986e-05,0.0,93.71,93.71,0.8029154539108276,4705,121,0.48860353,-7.6171935e-05,247808,214.79682302474976,991232,24.657177
4.8875104e-06,0.0,92.9,92.9,0.8147391527891159,4698,122,0.48944086,1.1583863e-05,249856,216.540864944458,999424,23.489193
1.5373531e-05,0.0,95.44,95.44,0.8019208461046219,4721,123,0.49046955,-8.48857e-05,251904,218.27638792991638,1007616,24.591908
4.113334e-05,0.0,94.08,94.08,0.8147992491722107,4723,124,0.49290642,-2.8614628e-05,253952,220.0113160610199,1015808,23.601063
4.5101366e-05,0.0,98.61,98.61,0.8175665885210037,4733,125,0.4914042,-0.00017302921,256000,221.74236583709717,1024000,24.156631
4.1471812e-05,0.0,97.62,97.62,0.8142817616462708,4727,126,0.494878,-4.954898e-05,258048,223.47569108009338,1032192,24.848663
1.0320701e-05,0.0,105.13,105.13,0.7795398682355881,4718,127,0.49606603,-6.771434e-05,260096,225.21239304542542,1040384,28.972176
3.3217046e-05,0.0,104.13,104.13,0.794677346944809,4732,128,0.49928212,-0.0001156706,262144,226.9439389705658,1048576,26.644968
1.8061224e-05,0.0,106.78,106.78,0.7989980429410934,4625,129,0.50138795,-0.00014806562,264192,228.71564078330994,1056768,27.431524
9.227023e-05,0.0,102.65,102.65,0.8239158987998962,4719,130,0.50051796,-0.00023473497,266240,230.45178174972534,1064960,22.832626
7.077136e-05,0.0,104.93,104.93,0.7952274233102798,4738,131,0.49749374,-0.0004507735,268288,232.18115091323853,1073152,27.191519
0.00011841967,0.0,102.99,102.99,0.8124808967113495,4734,132,0.49835992,-0.00019749482,270336,233.91210293769836,1081344,24.29994
4.367951e-05,0.0,100.89,100.89,0.7925194501876831,4737,133,0.49571872,-0.00019067319,272384,235.6417589187622,1089536,26.094208
5.5633718e-05,0.0,112.59,112.59,0.7589904069900513,4711,134,0.49653256,-0.0004888012,274432,237.3810589313507,1097728,30.650417
0.00026975732,3.0517578e-05,112.04,112.04,0.7866822481155396,4741,135,0.50422543,-0.000963683,276480,239.10926795005798,1105920,27.706959
0.00017244258,3.0517578e-05,122.39,122.39,0.7007035911083221,4757,136,0.504029,-0.00045342807,278528,240.83176183700562,1114112,35.89636
7.226592e-05,0.0,118.24,118.24,0.7661382406949997,4735,137,0.50508046,-0.00034395486,280576,242.56204080581665,1122304,29.282114
0.00014961549,3.0517578e-05,119.31,119.31,0.7561132311820984,4699,138,0.5061822,-0.0005801247,282624,244.30563497543335,1130496,30.53168
0.00031124547,3.0517578e-05,126.83,126.83,0.7504205256700516,4756,139,0.51145124,-0.0006668175,284672,246.0284299850464,1138688,32.027042
0.00014785738,0.0,134.44,134.44,0.7197157442569733,4757,140,0.51221514,2.1992746e-06,286720,247.75067400932312,1146880,34.59399
2.1052996e-05,0.0,133.83,133.83,0.6886550486087799,4764,141,0.5086378,-0.00015311353,288768,249.4705638885498,1155072,36.098682
6.1325204e-06,0.0,135.39,135.39,0.6475825011730194,4802,142,0.50778854,-9.905403e-05,290816,251.1769778728485,1163264,39.163486
1.2981517e-05,0.0,140.82,140.82,0.6376830339431763,4787,143,0.50246614,-0.00014312523,292864,252.88850784301758,1171456,40.112656
2.8368715e-05,0.0,148.45,148.45,0.6234225928783417,4746,144,0.5050199,-0.0001670647,294912,254.61491298675537,1179648,40.79041
4.6796507e-05,0.0,150.93,150.93,0.6237012445926666,4799,145,0.5062842,-0.00037682537,296960,256.32227396965027,1187840,40.6835
0.00012660532,3.0517578e-05,152.18,152.18,0.6477071046829224,4789,146,0.50977874,-0.0007294419,299008,258.0330469608307,1196032,39.92693
0.00017915662,3.0517578e-05,151.71,151.71,0.5699158012866974,4789,147,0.51368356,-0.0005671242,301056,259.74409079551697,1204224,43.659462
3.2853786e-05,0.0,151.84,151.84,0.5461308360099792,4795,148,0.5145136,-2.8881797e-05,303104,261.45284605026245,1212416,43.988792
6.168866e-05,0.0,158.61,158.61,0.4826011657714844,4796,149,0.5104386,-0.0002724737,305152,263.1611137390137,1220608,48.178455
0.0001719176,0.0,166.82,166.82,0.44071847200393677,4469,150,0.51511556,-0.00037258092,307200,264.9943890571594,1228800,49.184593
5.4327014e-05,0.0,176.24,176.24,0.44041597843170166,4753,151,0.5145935,-0.00015340468,309248,266.71816992759705,1236992,49.587444
5.3140906e-05,0.0,174.14,174.14,0.4542617201805115,4736,152,0.51660097,-0.0001324616,311296,268.448194026947,1245184,48.570362
1.5136306e-05,0.0,178.35,178.35,0.36474019289016724,4787,153,0.5186697,-7.298919e-05,313344,270.15985584259033,1253376,52.1205
5.349127e-06,0.0,183.88,183.88,0.3287978172302246,4777,154,0.51849043,-4.3920096e-05,315392,271.8748710155487,1261568,53.7773
6.4750875e-06,0.0,184.66,184.66,0.414270281791687,4671,155,0.5119505,-0.00011976212,317440,273.62915778160095,1269760,50.20194
3.9646668e-05,0.0,182.96,182.96,0.3825473189353943,4534,156,0.5161164,-0.00014894019,319488,275.43627071380615,1277952,51.81733
1.7923127e-05,0.0,183.5,183.5,0.3523292541503906,4805,157,0.5183185,-6.974494e-05,321536,277.1413309574127,1286144,52.868793
2.0940708e-05,0.0,185.31,185.31,0.26321709156036377,4782,158,0.513212,-0.000144235,323584,278.8546829223633,1294336,55.476017
1.4600291e-05,0.0,181.75,181.75,0.3664597272872925,4661,159,0.5091162,1.2969103e-06,325632,280.6124658584595,1302528,53.201363
9.6331074e-05,0.0,183.96,183.96,0.2092984914779663,4658,160,0.5159265,-0.00038117144,327680,282.37172508239746,1310720,56.933353
0.00011553531,0.0,185.22,185.22,0.2603870630264282,4734,161,0.51950437,-0.00025205954,329728,284.10242104530334,1318912,56.1883
0.00012841972,0.0,186.17,186.17,0.20294040441513062,4658,162,0.520433,-0.00017362597,331776,285.86151099205017,1327104,57.499367
0.00013658399,0.0,187.31,187.31,0.19125187397003174,4572,163,0.5235941,-0.00030218612,333824,287.6536078453064,1335296,57.76477
0.00010394718,0.0,190.15,190.15,0.1158258318901062,4718,164,0.52402335,5.3873882e-05,335872,289.3903820514679,1343488,59.835377
0.00017783746,0.0,192.11,192.11,0.25407934188842773,4782,165,0.5231744,-0.00042168074,337920,291.10386204719543,1351680,56.068275
0.0003439018,0.0,189.48,189.48,0.2579835057258606,4787,166,0.52174026,-0.00011013058,339968,292.8153018951416,1359872,56.554012
0.000118753946,0.0,186.59,186.59,0.25599217414855957,4799,167,0.51895314,-0.00030281782,342016,294.5225410461426,1368064,57.208633
0.0006197302,0.0,187.08,187.08,0.2160111665725708,4753,168,0.5158089,-0.0007027245,344064,296.2462978363037,1376256,57.12859
9.385484e-05,0.0,188.95,188.95,0.21798402070999146,4794,169,0.5176205,0.00021130148,346112,297.95675802230835,1384448,57.948223
0.00033710478,0.0,189.61,189.61,0.1840289831161499,4744,170,0.5196394,-0.00042757025,348160,299.68371200561523,1392640,58.598103
0.00014587483,0.0,193.33,193.33,0.0302620530128479,4691,171,0.5226242,5.5081633e-05,350208,301.4303288459778,1400832,62.47734
2.6095001e-06,0.0,197.06,197.06,0.1369205117225647,4744,172,0.5256594,-2.6129928e-06,352256,303.1573748588562,1409024,60.030365
0.00013145388,0.0,196.8,196.8,0.10563629865646362,4795,173,0.5268445,-0.0003717074,354304,304.8660910129547,1417216,60.850025
0.00019492011,0.0,194.79,194.79,0.10958725214004517,4773,174,0.5304884,-5.7187834e-05,356352,306.5826449394226,1425408,61.930977
0.0005309221,0.0,194.07,194.07,0.1468113660812378,4733,175,0.52573746,-0.00018489863,358400,308.3136157989502,1433600,60.56346
3.090113e-05,0.0,192.33,192.33,0.20158541202545166,4752,176,0.52099323,5.2426796e-05,360448,310.03765511512756,1441792,59.18844
0.00014243367,0.0,193.05,193.05,0.19858473539352417,4773,177,0.5253129,-0.0002236058,362496,311.75440883636475,1449984,58.06523
6.0771574e-05,0.0,195.08,195.08,0.15075194835662842,4693,178,0.523345,-7.2904935e-05,364544,313.5004389286041,1458176,60.87792
8.6798114e-05,0.0,194.82,194.82,0.10955524444580078,4806,179,0.5211022,-0.00022337871,366592,315.20538806915283,1466368,63.10582
5.1313174e-05,0.0,194.07,194.07,0.25808966159820557,4787,180,0.52677274,-6.628892e-05,368640,316.9170229434967,1474560,56.879677
0.00082007097,0.00088500977,193.12,193.12,0.2228371500968933,4783,181,0.52890354,-0.00074088026,370688,318.6300790309906,1482752,59.476383
0.00053696084,0.0012817383,195.23,195.23,0.07312071323394775,4524,182,0.5317903,-0.0004671056,372736,320.44105982780457,1490944,62.40845
0.00016023761,0.0,195.63,195.63,0.13200169801712036,4660,183,0.53563267,-3.9432663e-05,374784,322.1991810798645,1499136,61.327236
8.534403e-05,0.0,195.37,195.37,0.09398579597473145,4622,184,0.5363176,-0.00013471497,376832,323.97176599502563,1507328,64.88712
8.798307e-05,0.0,195.61,195.61,0.09968852996826172,4691,185,0.53597456,-3.235547e-05,378880,325.7185249328613,1515520,63.050674
6.889917e-05,0.0,195.27,195.27,0.12151849269866943,4724,186,0.5376181,-0.00014026469,380928,327.45284605026245,1523712,62.652554
0.0006354581,0.0,195.56,195.56,0.1201547384262085,4714,187,0.543758,-0.0005202315,382976,329.19102478027344,1531904,62.435345
0.0009681857,0.00021362305,195.71,195.71,0.0863574743270874,4741,188,0.5426105,-0.0005740181,385024,330.9190809726715,1540096,65.28868
0.0005098305,0.0,198.11,198.11,0.06251251697540283,4810,189,0.54980683,-7.045129e-05,387072,332.62255787849426,1548288,64.02037
2.74849e-05,0.0,198.64,198.64,0.15298044681549072,4783,190,0.5452483,5.0079543e-06,389120,334.33567094802856,1556480,61.704967
0.0023912848,0.019195557,196.16,196.16,0.21307694911956787,4791,191,0.54642385,-0.002609675,391168,336.0456819534302,1564672,61.688366
0.0016907735,0.011230469,195.68,195.68,0.04704272747039795,4814,192,0.53273964,-0.0004541107,393216,337.74772787094116,1572864,65.599915
4.011156e-05,0.0,196.56,196.56,0.046314537525177,4794,193,0.53761685,-5.6857738e-05,395264,339.4567859172821,1581056,65.98817
9.7068776e-05,0.0,199.61,199.61,0.059352338314056396,4807,194,0.5376138,-9.022799e-06,397312,341.16135597229004,1589248,68.07798
1.0010119e-05,0.0,199.81,199.81,0.039656996726989746,4799,195,0.53687924,-3.4559656e-05,399360,342.8688259124756,1597440,67.36097
6.693923e-05,0.0,198.98,198.98,0.027984559535980225,4777,196,0.53247684,-5.241396e-05,401408,344.5839407444,1605632,67.961426
0.00026560653,0.0005187988,198.95,198.95,0.04906851053237915,4805,197,0.5369688,-0.00038364658,403456,346.2892427444458,1613824,66.667404
0.00033015737,0.00036621094,199.78,199.78,0.012370288372039795,4601,198,0.55038357,-0.00010238483,405504,348.0699667930603,1622016,69.59843
0.00016479382,0.0,197.8,197.8,0.03802824020385742,4800,199,0.5471357,-4.5135006e-05,407552,349.77706694602966,1630208,69.470924
0.001134723,0.0076904297,195.43,195.43,0.022591829299926758,4811,200,0.5357908,-0.0010322491,409600,351.48008489608765,1638400,70.42822
0.00041922968,0.00045776367,195.99,195.99,0.050601959228515625,4827,201,0.5331489,-0.0002704937,411648,353.1834590435028,1646592,67.853035
0.0005897495,0.0,198.1,198.1,0.015305817127227783,4810,202,0.53143257,-0.0003086042,413696,354.8868098258972,1654784,70.42959
0.00014038806,0.0,198.78,198.78,0.042653560638427734,4737,203,0.5349859,-0.00018782962,415744,356.61655592918396,1662976,70.35437
0.00036459832,0.0,198.37,198.37,0.05717289447784424,4772,204,0.53341,-5.0216935e-05,417792,358.33369398117065,1671168,69.212685
4.7355225e-05,0.0,198.57,198.57,0.024796903133392334,4781,205,0.52877074,-1.0840726e-05,419840,360.0473349094391,1679360,70.16219
9.632889e-05,0.0,198.12,198.12,0.03952038288116455,4838,206,0.5316253,3.5317935e-06,421888,361.74107789993286,1687552,73.64911
2.7253078e-05,0.0,199.5,199.5,0.021239638328552246,4780,207,0.52895844,2.3600172e-05,423936,363.45517587661743,1695744,70.49898
0.000113187656,0.0,199.88,199.88,0.03235471248626709,4826,208,0.53413266,-0.00010075144,425984,365.1530261039734,1703936,70.13373
0.00037613584,0.00045776367,198.86,198.86,0.07185053825378418,4811,209,0.527277,-0.0003003188,428032,366.8560628890991,1712128,70.43378
0.0003999537,0.00021362305,198.91,198.91,0.024307548999786377,4801,210,0.52528054,-0.00027396998,430080,368.5625379085541,1720320,73.54348
0.00012100593,0.0,199.26,199.26,0.012748897075653076,4774,211,0.52226907,0.00015020804,432128,370.27871680259705,1728512,72.47722
0.00026259344,0.0,199.58,199.58,0.03228914737701416,4764,212,0.5204066,4.123547e-06,434176,371.9986617565155,1736704,72.87314
0.00017595435,0.0,199.58,199.58,0.021740853786468506,4830,213,0.5162003,-0.00017766566,436224,373.694947719574,1744896,72.71604
0.00039591084,0.00024414062,199.58,199.58,0.0017268657684326172,4810,214,0.5105385,-7.1825765e-05,438272,375.3984568119049,1753088,77.23817
6.0731138e-05,0.0,200.0,200.0,0.012287378311157227,4834,215,0.5078815,-1.1935539e-05,440320,377.0932569503784,1761280,73.47768
0.00041100092,0.00091552734,200.0,200.0,0.06028246879577637,4815,216,0.504974,-0.00050107064,442368,378.7947950363159,1769472,73.34332
4.604949e-05,0.0,200.0,200.0,0.03565794229507446,4805,217,0.51162434,-5.644746e-06,444416,380.5000739097595,1777664,72.9807
0.00016927987,0.0,200.0,200.0,0.022270798683166504,4811,218,0.50936913,-0.0001641873,446464,382.2030436992645,1785856,76.625854
0.0012489186,0.0029296875,199.85,199.85,0.055623412132263184,4804,219,0.5068289,-0.00045487276,448512,383.908686876297,1794048,73.52675
0.00028171763,0.0,198.9,198.9,0.19857317209243774,4808,220,0.51141393,-0.00041075924,450560,385.6126778125763,1802240,67.27034
0.0026885509,0.012084961,197.29,197.29,0.09175390005111694,4717,221,0.5054583,-0.00068497064,452608,387.34955191612244,1810432,73.19531
0.00023771374,0.00024414062,198.18,198.18,0.01930224895477295,4791,222,0.5088588,-0.00010791089,454656,389.05957674980164,1818624,76.794754
0.0010433217,0.008361816,198.56,198.56,0.027373790740966797,4805,223,0.52463657,-0.0004252483,456704,390.76475191116333,1826816,79.01219
0.0010631214,0.0032043457,200.0,200.0,0.05291849374771118,4807,224,0.5162944,-0.0007140547,458752,392.46924591064453,1835008,74.32688
0.0010705729,0.0073242188,200.0,200.0,0.01054680347442627,4772,225,0.5057725,-0.0005149564,460800,394.1861288547516,1843200,76.69472
0.00084925734,0.0068359375,200.0,200.0,0.03165936470031738,4831,226,0.5134026,-0.00040218708,462848,395.8820700645447,1851392,77.587135
0.00049388927,0.0022277832,199.77,199.77,0.04385256767272949,4791,227,0.5203649,-0.00014610557,464896,397.592246055603,1859584,80.34823
0.00067328714,0.00088500977,199.77,199.77,0.010123968124389648,4730,228,0.52002645,-0.00014427507,466944,399.32440876960754,1867776,77.74027
0.00012013799,0.0,199.66,199.66,0.020929694175720215,4816,229,0.5173294,8.004569e-05,468992,401.02558994293213,1875968,77.76684
0.0009839401,0.006439209,199.89,199.89,0.004749953746795654,4829,230,0.5087965,-0.0004952376,471040,402.72244095802307,1884160,80.57416
0.0006893536,0.0006713867,199.89,199.89,0.04167306423187256,4837,231,0.5079286,-0.00054556207,473088,404.41634583473206,1892352,82.104866
0.00069082365,0.0013122559,199.88,199.88,0.014423787593841553,4827,232,0.5036911,0.00013235892,475136,406.1137218475342,1900544,79.02473
0.0011365733,0.007019043,199.88,199.88,0.038567304611206055,4818,233,0.4867952,-0.000464817,477184,407.8143699169159,1908736,78.12952
0.0002656843,0.0,199.88,199.88,-0.00864267349243164,4834,234,0.48768622,-0.0001574061,479232,409.50934982299805,1916928,82.63269
0.0012853357,0.006439209,198.14,198.14,0.07472562789916992,4785,235,0.48904747,-0.00062033825,481280,411.2216818332672,1925120,82.53117
0.00056126516,0.0022888184,198.14,198.14,0.04882246255874634,4631,236,0.4837859,-0.00043076623,483328,412.99088191986084,1933312,79.80252
0.00076153845,0.001159668,200.0,200.0,0.014927864074707031,4813,237,0.4753108,-0.00028862612,485376,414.6933808326721,1941504,80.699005
0.0005919436,0.004333496,200.0,200.0,-0.0031614303588867188,4757,238,0.48116612,-0.00026787986,487424,416.41567277908325,1949696,82.78
0.0017112602,0.015930176,200.0,200.0,0.03049921989440918,4821,239,0.48977482,-0.0007799,489472,418.1150999069214,1957888,84.417145
8.132867e-05,0.0,200.0,200.0,0.018275141716003418,4744,240,0.49016404,0.00016868222,491520,419.84226989746094,1966080,83.349945
0.00096913276,0.008056641,200.0,200.0,0.017183244228363037,4642,241,0.50686574,-0.00054577383,493568,421.60735273361206,1974272,81.75704
