1	-1.73359e-08	2.00355e-06	4.33928e-08	
1	-8.97395e-07	9.10247e-05	1.19314e-06	
1	-1.37946e-06	0.000137266	1.70081e-06	
1	-6.7816e-06	0.000612977	5.84371e-06	
0.999999	-1.40363e-05	0.00118788	9.40505e-06	
0.999999	-1.40363e-05	0.00118788	9.40505e-06	
0.999999	-1.40363e-05	0.00118788	9.40505e-06	
0.999998	-5.26013e-05	0.00182463	-1.31898e-05	
0.999997	-7.97952e-05	0.00246454	-7.58392e-05	
0.999996	-0.000101168	0.00285095	-0.000119899	
0.999994	-0.000145237	0.00351274	-0.000203026	
0.999992	-0.000190533	0.00401833	-0.000278574	
0.999991	-0.000228781	0.00430679	-0.000335007	
0.99999	-0.000251793	0.00441775	-0.00036584	
0.99999	-0.000290018	0.0044941	-0.000412017	
0.99999	-0.000342714	0.00436397	-0.000465607	
0.999992	-0.000386553	0.00402599	-0.000501436	
0.999993	-0.000407854	0.00377771	-0.000515983	
0.999992	-0.000411807	0.00384191	-0.000515909	
0.999992	-0.000423595	0.00404079	-0.000517949	
0.999991	-0.00043584	0.00424485	-0.00051638	
0.99999	-0.000443947	0.00438253	-0.000516552	
0.99999	-0.000452097	0.00452043	-0.000517536	
0.999989	-0.000464514	0.00472743	-0.000519454	
0.999988	-0.000477691	0.00493496	-0.000516044	
0.999987	-0.000491187	0.00514339	-0.000511041	
0.999986	-0.000500319	0.0052829	-0.000507282	
0.999985	-0.000509565	0.00542285	-0.000503231	
0.999984	-0.000523643	0.00563359	-0.000496625	
0.999983	-0.000533161	0.00577461	-0.000491909	
0.999982	-0.000542781	0.00591606	-0.000486975	
0.999981	-0.0005691	0.00613523	-0.000412594	
0.99998	-0.000585862	0.00628233	-0.00037658	
0.999979	-0.000593877	0.00643555	-0.000393666	
0.999978	-0.00060791	0.00666691	-0.000391711	
0.999976	-0.000622383	0.00690064	-0.000384961	
0.999975	-0.000632105	0.00705777	-0.000380219	
0.999973	-0.000646769	0.00729539	-0.000373189	
0.999971	-0.00066152	0.00753527	-0.000366359	
0.999969	-0.000676354	0.00777738	-0.000359782	
0.999967	-0.000696253	0.00810355	-0.000351468	
0.999965	-0.000711262	0.00835063	-0.000345613	
0.999963	-0.000726339	0.00859978	-0.000340111	
0.99996	-0.000741481	0.00885092	-0.000334979	
0.999958	-0.000756686	0.00910402	-0.000330232	
0.999957	-0.000766855	0.00927382	-0.000327285	
0.999953	-0.000787271	0.00961589	-0.00032192	
0.999951	-0.000802648	0.00987457	-0.000318361	
0.999948	-0.000818078	0.010135	-0.000315196	
0.999946	-0.000833561	0.0103972	-0.00031242	
0.999942	-0.000854284	0.0107493	-0.000309307	
0.999939	-0.000869884	0.0110153	-0.000307397	
0.999936	-0.000885534	0.0112828	-0.000305834	
