-4.20028e-05	-9.96071e-05	-0.000204854	
-0.000309751	-0.000781007	-0.00160747	
-0.000584425	-0.00163707	-0.00358344	
-0.000868703	-0.00299849	-0.00752957	
-0.000691726	-0.00450865	-0.0145833	
0.0645977	-0.000578104	-0.32364	
0.00434777	0.000736749	-0.568281	
0.0560383	0.000647996	-0.532801	
0.0680202	0.000662108	-0.562896	
0.0730628	0.000694387	-0.59247	
0.0800279	0.000744802	-0.637581	
0.086969	0.000792842	-0.682821	
0.0904498	0.000815769	-0.705463	
0.0962631	0.000852277	-0.743227	
0.104415	0.000900744	-0.79614	
0.109076	0.000927088	-0.826391	
0.113734	0.000952405	-0.856646	
0.162785	0.00586096	0.0889061	
0.129601	0.0057566	-0.0203358	
0.120886	0.00365625	-0.0454852	
0.11481	0.00683244	-0.0469264	
0.102288	0.00771221	-0.0385872	
0.0931908	0.00846775	-0.0300352	
0.0913582	0.00925485	-0.0126881	
0.0910633	0.00991242	-0.000544926	
0.090721	0.0105701	0.0114078	
0.0903758	0.0112227	0.0233513	
0.0894987	0.0127996	0.0415144	
0.0870922	0.0114299	0.054926	
0.100839	0.00343575	-0.0100377	
0.0998646	0.00502791	-0.00947479	
0.0999195	0.00558172	-0.00932189	
0.100633	0.00585225	-0.00935172	
0.101235	0.00592244	-0.0094277	
0.102177	0.00598497	-0.00956427	
0.103117	0.00603234	-0.00970824	
0.104039	0.0060755	-0.00985339	
0.105237	0.00613049	-0.0100464	
0.105822	0.00615726	-0.0101425	
0.106964	0.00620949	-0.0103338	
0.107244	0.00622229	-0.0103813	
0.108069	0.00626007	-0.0105236	
0.108873	0.00629692	-0.010665	
0.109913	0.00634464	-0.0108522	
0.110419	0.00636789	-0.0109453	
0.111161	0.00640202	-0.0110841	
0.112119	0.00644614	-0.0112678	
0.113041	0.00648867	-0.0114498	
0.113927	0.00652962	-0.01163	
0.114357	0.00654951	-0.0117195	
0.114569	0.00655931	-0.0117641	
0.115191	0.00658812	-0.0118971	
0.115793	0.00661605	-0.012029	
0.116566	0.00665194	-0.0122032	
0.117123	0.00667783	-0.0123326	
0.117661	0.00670287	-0.0124608	
0.118349	0.0067349	-0.0126299	
0.119003	0.0067654	-0.0127969	
0.119774	0.00680139	-0.0130026	
0.120068	0.00681511	-0.0130838	
0.120494	0.006835	-0.0132047	
0.121034	0.00686019	-0.0133637	
0.121541	0.00688387	-0.0135204	
0.122017	0.00690606	-0.0136746	
0.122243	0.0069166	-0.0137507	
0.122672	0.00693656	-0.0139011	
0.12307	0.00695504	-0.0140489	
0.123349	0.00696794	-0.014158	
0.123525	0.00697609	-0.0142299	
0.123855	0.00699129	-0.0143716	
0.124083	0.00700174	-0.0144761	
0.124226	0.00700827	-0.0145449	
0.124492	0.00701987	-0.0146669	
0.124728	0.00703019	-0.0147859	
0.124835	0.00703484	-0.0148447	
0.125028	0.0070431	-0.0149605	
0.125193	0.00704999	-0.0150737	
0.125264	0.00705292	-0.0151294	
0.125359	0.00705669	-0.0152116	
0.125439	0.00705969	-0.0152923	
0.125484	0.00706128	-0.0153453	
0.125538	0.00706304	-0.0154235	
0.125577	0.00706405	-0.0155001	
0.125602	0.00706432	-0.0155751	
0.12561	0.0070641	-0.0156241	
0.125611	0.00706317	-0.0156963	
0.125589	0.00706077	-0.0157901	
0.125556	0.00705814	-0.0158584	
0.125508	0.00705479	-0.0159251	
0.125399	0.00704766	-0.0160323	
0.125391	0.00697535	-0.0162267	
0.125241	0.00702428	-0.0162248	
0.125077	0.00702616	-0.0162844	
0.124946	0.00701987	-0.0163368	
0.124804	0.00701198	-0.016389	
0.124596	0.00700015	-0.0164564	
0.124364	0.00698711	-0.0165205	
0.124303	0.00698367	-0.0165361	
0.124044	0.00696922	-0.0165961	
0.123836	0.00695765	-0.016639	
0.123616	0.00694546	-0.0166799	
0.123384	0.00693267	-0.016719	
0.123056	0.00691468	-0.0167681	
0.122797	0.00690049	-0.0168026	
0.122526	0.00688572	-0.0168352	
0.122148	0.00686512	-0.0168757	
0.121851	0.00684903	-0.0169038	
0.121647	0.00683818	-0.0169228	
0.121223	0.00681547	-0.0169597	
0.12078	0.0067917	-0.0169933	
0.120551	0.00677944	-0.0170088	
0.12008	0.00675418	-0.017037	
0.119467	0.00672123	-0.0170669	
0.119214	0.00670764	-0.0170772	
0.118562	0.00667261	-0.017099	
0.118159	0.0066509	-0.0171092	
0.117746	0.00662867	-0.0171173	
0.117182	0.00659823	-0.0171249	
0.116454	0.00655893	-0.0171291	
0.116006	0.00653469	-0.0171288	
0.115395	0.00650162	-0.0171252	
0.11461	0.00645908	-0.0171155	
0.113966	0.00642412	-0.0171036	
0.113639	0.00640633	-0.0170962	
0.112805	0.00636097	-0.0170739	
0.112123	0.0063238	-0.0170519	
0.111428	0.00628587	-0.0170263	
0.11072	0.00624719	-0.0169971	
0.109817	0.00619783	-0.0169556	
0.109081	0.00615753	-0.0169184	
0.108334	0.00611652	-0.0168776	
0.107574	0.00607482	-0.0168334	
0.106609	0.00602175	-0.0167733	
0.105825	0.00597856	-0.0167213	
0.104831	0.00592366	-0.0166516	
0.103616	0.0058565	-0.016561	
0.102795	0.00581099	-0.0164965	
0.102243	0.0058404	-0.0164995	
0.101343	0.00573686	-0.0163821	
0.100701	0.00569625	-0.0163213	
0.0994167	0.00562344	-0.0162048	
0.0981157	0.00555075	-0.016083	
0.0972388	0.00550171	-0.0159981	
0.0965763	0.00546462	-0.0159324	
0.0956866	0.00541477	-0.0158423	
0.0943392	0.00533915	-0.0157016	
0.0938868	0.00531373	-0.0156533	
0.0932525	0.00552307	-0.0117567	
0.0918493	0.00518757	-0.0154763	
0.0911487	0.00515675	-0.0153872	
0.0904518	0.00511921	-0.015304	
0.0895202	0.00506702	-0.0151931	
0.0890527	0.00504063	-0.015137	
0.0883492	0.00500084	-0.0150517	
0.0874072	0.00494747	-0.0149358	
0.0866977	0.00490723	-0.0148473	
0.08551	0.00483979	-0.0146968	
0.0845554	0.0047855	-0.0145738	
0.0835971	0.00473094	-0.0144486	
0.0826354	0.00467613	-0.0143211	
0.081912	0.00463485	-0.0142241	
0.0809449	0.00457962	-0.0140929	
0.0804603	0.00455192	-0.0140266	
0.0797321	0.00451027	-0.0139261	
0.0787591	0.00445456	-0.0137903	
0.0782717	0.00442664	-0.0137217	
0.0772934	0.00437054	-0.0135961	
0.076558	0.00432824	-0.0135132	
0.0755772	0.00427173	-0.0133981	
0.0748409	0.00422927	-0.0133096	
0.0736123	0.00415837	-0.0131588	
0.0728745	0.00411575	-0.0130663	
0.0716439	0.0040446	-0.0129091	
0.0704125	0.00397335	-0.0127481	
0.0691809	0.00389223	-0.0125959	
0.0682045	0.00379848	-0.0124594	
0.0669818	0.00368516	-0.0122885	
0.0660035	0.00359669	-0.0121499	
0.0650255	0.00350996	-0.0120094	
0.064048	0.00342489	-0.0118672	
0.0630712	0.00334145	-0.0117232	
0.0620954	0.00325959	-0.0115776	
0.0608771	0.00315941	-0.0113934	
0.0601472	0.00310042	-0.0112818	
0.0591753	0.00302304	-0.0111317	
0.0579646	0.00298139	-0.010968	
0.0570078	0.00299768	-0.0108125	
0.0558114	0.00300887	-0.0106202	
0.0548561	0.0030138	-0.0104655	
0.0536648	0.00301563	-0.0102707	
0.0527144	0.00301384	-0.0101139	
0.0515299	0.00300773	-0.00991666	
0.0503496	0.00299757	-0.00971821	
0.0487067	0.00294965	-0.00943844	
0.0470762	0.00285377	-0.00915674	
0.045687	0.00276866	-0.00891429	
0.0436184	0.00264101	-0.00854885	
0.0420232	0.00254207	-0.00826391	
0.0408915	0.00247175	-0.00806008	
0.0390952	0.00236007	-0.00773374	
0.0370967	0.00223578	-0.00736673	
0.035778	0.00215387	-0.00712244	
0.0336061	0.00201894	-0.00671643	
0.0318926	0.00191261	-0.00639313	
0.0304117	0.00182078	-0.00611165	
0.0283271	0.00169147	-0.0057123	
0.0264832	0.00157704	-0.00535618	
0.0248707	0.00147691	-0.00504262	
0.0228912	0.00135381	-0.00465514	
0.0209531	0.00123305	-0.00427315	
0.0192451	0.00112636	-0.0039345	
0.018126	0.00105632	-0.00371162	
0.0161155	0.000930174	-0.00330943	
0.0146874	0.000840283	-0.0030224	
0.0136356	0.000773926	-0.00281031	
0.0117502	0.000654671	-0.00242891	
0.00992157	0.00053857	-0.00205739	
0.00894825	0.000476621	-0.00185914	
0.00752045	0.000385494	-0.00156769	
0.00552704	0.000257869	-0.00115954	
0.00434106	0.000181724	-0.000916163	
0.00304415	9.82843e-05	-0.00064963	
0.00124087	-1.80032e-05	-0.000278473	
-8.97915e-05	-0.000103988	-4.28102e-06	
-0.000992	-0.000162358	0.000181724	
-0.00248305	-0.000258955	0.000489189	
-0.00355627	-0.000328379	0.000710452	
-0.00459101	-0.000395119	0.000923706	
-0.00591104	-0.00047993	0.00119555	
-0.00685657	-0.00054041	0.00139006	
-0.00796077	-0.0006107	0.00161689	
-0.00882242	-0.000665257	0.00179359	
-0.00973605	-0.000722779	0.00198059	
-0.0106884	-0.000782324	0.00217501	
-0.0111848	-0.000813171	0.00227612	
-0.0119763	-0.00086205	0.00243695	
-0.0128678	-0.000916578	0.00261741	
-0.0134273	-0.000950465	0.00273021	
-0.0140878	-0.000990093	0.00286289	
-0.0147655	-0.00103024	0.00299833	
-0.0151705	-0.00105393	0.00307887	
-0.0157141	-0.00108536	0.00318646	
-0.0161674	-0.00111025	0.00325409	
-0.0165439	-0.00113182	0.003331	
-0.0169008	-0.00116386	0.00337657	
-0.0171053	-0.00116377	0.00344028	
-0.0173797	-0.00117746	0.00349622	
-0.0176005	-0.00118892	0.00353925	
-0.0179069	-0.00120443	0.00359835	
-0.0181248	-0.00121509	0.00363996	
-0.0182415	-0.00122065	0.00366206	
-0.018458	-0.00123061	0.00370267	
-0.0186524	-0.00123906	0.00373859	
-0.018784	-0.00124443	0.00376253	
-0.0189035	-0.00124899	0.00378394	
-0.0190446	-0.00125383	0.00380866	
-0.0191512	-0.00125692	0.00382677	
-0.0192542	-0.0012592	0.00384357	
-0.0193186	-0.00126004	0.0038535	
-0.0193877	-0.00126004	0.00386328	
-0.0194272	-0.00125922	0.00386809	
-0.019467	-0.00125671	0.00387136	
-0.0194824	-0.00125373	0.00387072	
-0.0194851	-0.00125163	0.00386915	
-0.0194796	-0.00124728	0.00386431	
-0.0194538	-0.00124046	0.00385433	
-0.0194195	-0.00123424	0.00384374	
-0.0193804	-0.00122831	0.00383274	
-0.0193057	-0.00121841	0.00381302	
-0.0192234	-0.00120865	0.00379244	
-0.0191268	-0.00119796	0.00376906	
-0.0190163	-0.00118637	0.00374299	
-0.0188593	-0.00117068	0.0037068	
-0.0187191	-0.00115722	0.00367507	
-0.0185469	-0.00114116	0.0036366	
-0.0183377	-0.00112223	0.00359057	
-0.0180641	-0.0010981	0.00353103	
-0.0178179	-0.0010769	0.00347808	
-0.0175553	-0.0010612	0.00349758	
-0.0174192	-0.00104922	0.00345178	
-0.0171621	-0.00103268	0.00339179	
-0.0169839	-0.00102196	0.00335131	
-0.0168014	-0.00101127	0.00331026	
-0.0166147	-0.00100048	0.00326868	
-0.0163596	-0.000985765	0.00321243	
-0.0161639	-0.000974397	0.00316968	
-0.0160314	-0.000966632	0.00314092	
-0.0157958	-0.000952675	0.00309012	
-0.015521	-0.000936131	0.00303137	
-0.0153113	-0.000923292	0.00298685	
-0.0150629	-0.00090786	0.00293446	
-0.0147745	-0.000889644	0.00287402	
-0.0145183	-0.000873219	0.00282068	
-0.0142216	-0.000853918	0.00275927	
-0.0140342	-0.000841578	0.00272066	
-0.0137313	-0.000821426	0.00265856	
-0.0135403	-0.000808591	0.00261956	
-0.0131935	-0.000785038	0.00254906	
-0.0128824	-0.000763661	0.00248612	
-0.0127259	-0.000752827	0.00245456	
-0.0124507	-0.000733658	0.00239924	
-0.0121343	-0.00071145	0.00233589	
-0.0118562	-0.000691774	0.00228038	
-0.0116169	-0.000674752	0.00223278	
-0.011337	-0.00065473	0.00217724	
-0.0110563	-0.000634557	0.00212172	
-0.0108154	-0.000617162	0.00207418	
-0.0105743	-0.000599691	0.0020267	
-0.0104134	-0.000588007	0.00199509	
-0.0102123	-0.000573369	0.00195564	
-0.00997112	-0.000555766	0.0019084	
-0.00973007	-0.000538137	0.00186128	
-0.0095294	-0.000523434	0.00182212	
-0.00932899	-0.00050873	0.00178308	
-0.00908894	-0.000491095	0.00173639	
-0.00880959	-0.00047055	0.00168215	
-0.00853093	-0.000450059	0.00162819	
-0.00825362	-0.000429635	0.00157455	
-0.00809571	-0.000418004	0.00154405	
-0.0077026	-0.000389082	0.00146827	
-0.00719671	-0.000351858	0.00137094	
-0.00681178	-0.000323597	0.00129705	
-0.00646878	-0.000298463	0.00123135	
-0.00605443	-0.000268186	0.00115212	
-0.00568276	-0.000241123	0.00108118	
-0.00535263	-0.000217173	0.00101826	
-0.00484787	-0.00018074	0.000922216	
-0.00452936	-0.000157881	0.0008617	
-0.00421577	-0.000135485	0.000802182	
-0.00383946	-0.000108767	0.000730837	
-0.00353748	-8.74821e-05	0.000673642	
-0.00317587	-6.21301e-05	0.000605213	
-0.0028545	-3.97728e-05	0.00054445	
-0.00257144	-2.02272e-05	0.000490965	
-0.00217317	7.02116e-06	0.000415763	
-0.00196401	2.12035e-05	0.00037629	
-0.00170065	3.89273e-05	0.000326606	
-0.00133147	6.3502e-05	0.000256984	
-0.00111098	7.80164e-05	0.000215416	
-0.000842648	9.5502e-05	0.000164836	
-0.000506049	0.00011713	0.000101397	
-0.000281204	0.000131381	5.90217e-05	
-0.000110992	0.00014205	2.6942e-05	
0.000194211	0.000160903	-3.05856e-05	
0.000441329	0.000175881	-7.71754e-05	
0.000571804	0.000183675	-0.00010178	
0.000844025	0.000199655	-0.00015313	
0.00106316	0.000212215	-0.000194488	
0.0011216	0.000215341	-0.000205471	
0.0011216	0.000215341	-0.000205471	
0.00315332	0.00027204	-0.00959552	
0.00456254	0.000316134	-0.0175503	
0.00557261	0.000355622	-0.0243117	
0.00632246	0.000393376	-0.0300722	
0.00689934	0.000430074	-0.0349874	
0.00773521	0.000499613	-0.0427697	
0.00805248	0.000531869	-0.0458311	
0.00832544	0.000562207	-0.0484437	
0.00877628	0.000617056	-0.0525665	
0.00896633	0.000641719	-0.0541767	
0.00896079	0.000938731	-0.0563094	
-0.0225713	0.000868527	-0.0534955	
0.00889069	0.000784057	-0.0571046	
0.00926314	0.000759931	-0.0578951	
0.00973998	0.000767565	-0.059198	
0.00990357	0.000781421	-0.059709	
0.010039	0.000796911	-0.0601334	
0.0102574	0.000827916	-0.060753	
0.0103498	0.00084259	-0.0609642	
0.0104345	0.0008566	-0.0611196	
0.0105868	0.000882824	-0.0612887	
0.0106563	0.000895173	-0.0613137	
0.0107222	0.000907101	-0.0613053	
0.0107848	0.000918664	-0.0612676	
0.0108445	0.000929907	-0.0612042	
0.0109016	0.00094087	-0.061118	
0.0110088	0.000962078	-0.0608876	
0.0110591	0.000972373	-0.0607478	
0.011154	0.00099244	-0.0604273	
0.0111987	0.00100224	-0.0602495	
0.0112418	0.00101191	-0.0600614	
0.0113231	0.00103088	-0.0596586	
0.0113614	0.0010402	-0.0594453	
0.0113983	0.00104943	-0.059225	
0.0114679	0.0010676	-0.0587654	
0.0115006	0.00107656	-0.058527	
0.011532	0.00108545	-0.0582834	
0.0115909	0.00110302	-0.0577816	
0.0116185	0.0011117	-0.0575239	
0.0116448	0.00112032	-0.057262	
0.0116937	0.00113741	-0.0567262	
0.0117163	0.00114588	-0.0564526	
0.0117378	0.0011543	-0.0561753	
0.0117771	0.00117102	-0.0556103	
0.011795	0.00117932	-0.0553228	
0.0118117	0.00118758	-0.0550319	
0.0118273	0.00119581	-0.0547378	
0.0118417	0.001204	-0.0544406	
0.0118671	0.0012203	-0.0538368	
0.011878	0.00122841	-0.0535303	
0.0118965	0.00124454	-0.0529083	
0.0119041	0.00125257	-0.052593	
0.0119106	0.00126057	-0.0522747	
0.0119159	0.00126856	-0.0519535	
0.0119232	0.00128447	-0.0513026	
0.0119251	0.0012924	-0.0509728	
0.011926	0.00130031	-0.0506403	
0.0119244	0.00131609	-0.049967	
0.011922	0.00132396	-0.0496261	
0.0119138	0.00133966	-0.0489363	
0.0119081	0.00134749	-0.0485873	
0.0119013	0.00135531	-0.0482356	
0.0118934	0.00136313	-0.0478812	
0.0118845	0.00137093	-0.0475241	
0.0114871	0.00163516	-0.0476446	
0.0109327	0.00175905	-0.0486232	
0.0101708	0.00175207	-0.0499183	
0.00928923	0.00169061	-0.051362	
0.00833983	0.00160475	-0.0528582	
0.00775027	2.53566e-05	-0.0523062	
0.00775027	2.53566e-05	-0.0523062	
0.011289	0.00120554	-0.0469342	
0.0123986	0.0014937	-0.0453359	
0.054746	0.000176799	-0.0141043	
0.0566775	-0.000807229	-0.000399164	
0.0587945	-0.00155051	0.0118771	
0.0269902	0.00174875	-0.00108491	
0.00194223	0.00159803	-0.00259761	
0.00402244	0.000969192	-0.00126461	
0.00452997	0.000952501	-0.000958204	
0.00485668	0.000993488	-0.000773034	
0.00507242	0.00105227	-0.000661974	
0.0053258	0.00116432	-0.00055812	
0.00540586	0.00120953	-0.00053693	
0.00547009	0.00124754	-0.000526051	
0.00552458	0.00127956	-0.000521453	
0.00557305	0.00130686	-0.000520672	
0.00561779	0.00133053	-0.000522202	
0.0056602	0.00135143	-0.000525122	
0.00570114	0.0013702	-0.000528869	
0.00578056	0.00140312	-0.000537605	
0.00581956	0.00141784	-0.000542258	
0.00581956	0.00141784	-0.000542258	
0.00585828	0.00143164	-0.000546982	
0.00589679	0.00144465	-0.000551729	
0.00593516	0.00145695	-0.000556473	
0.00593516	0.00145695	-0.000556473	
0.00597339	0.00146861	-0.000561197	
0.00601153	0.00147968	-0.000565891	
0.00604957	0.00149019	-0.000570552	
0.00604957	0.00149019	-0.000570552	
0.00608753	0.00150018	-0.000575176	
0.00612541	0.00150967	-0.000579763	
0.00616322	0.00151869	-0.000584313	
0.00620097	0.00152726	-0.000588826	
0.00627626	0.00154313	-0.000597746	
0.00631381	0.00155045	-0.000602156	
0.00635131	0.0015574	-0.000606533	
0.00642613	0.00157022	-0.000615196	
0.00646346	0.00157612	-0.000619484	
0.00650074	0.0015817	-0.000623744	
0.00657514	0.00159193	-0.000632186	
0.00661227	0.00159661	-0.00063637	
0.0066864	0.00160515	-0.000644668	
0.0067234	0.00160904	-0.000648785	
0.00676036	0.00161268	-0.00065288	
0.00679728	0.00161609	-0.000656956	
0.006871	0.00162224	-0.00066505	
0.00690781	0.001625	-0.000669071	
0.00694458	0.00162756	-0.000673074	
0.00701802	0.00163211	-0.000681032	
0.00705469	0.00163412	-0.000684988	
0.00709133	0.00163595	-0.00068893	
0.00712794	0.00163762	-0.000692858	
0.00716453	0.00163914	-0.000696772	
0.00720108	0.0016405	-0.000700673	
0.00723761	0.00164171	-0.000704563	
0.0073106	0.00164373	-0.000712306	
0.00734705	0.00164454	-0.000716161	
0.0074199	0.0016458	-0.00072384	
0.00745629	0.00164625	-0.000727665	
0.00749266	0.0016466	-0.00073148	
0.00752902	0.00164683	-0.000735286	
0.00760167	0.001647	-0.000742874	
0.00763797	0.00164694	-0.000746655	
0.00771053	0.00164655	-0.000754196	
0.00774679	0.00164623	-0.000757955	
0.00778304	0.00164582	-0.000761708	
0.00785549	0.00164478	-0.000769194	
0.0078917	0.00164415	-0.000772928	
0.0079279	0.00164345	-0.000776656	
0.00800027	0.00164185	-0.000784096	
0.00803644	0.00164096	-0.000787808	
0.00807261	0.00164001	-0.000791516	
0.00814492	0.00163793	-0.000798916	
0.00814492	0.00163793	-0.000798916	
0.00821722	0.00163563	-0.0008063	
0.0082505	0.00163446	-0.000799448	
0.00826497	0.00163348	-0.000722367	
0.0082644	0.00163216	-0.000583882	
0.00822837	0.00162832	-0.00015186	
0.0081965	0.00162607	0.000129504	
0.00815718	0.00162382	0.000447635	
0.00805996	0.00161974	0.00117733	
0.00800361	0.00161809	0.00158177	
0.00794297	0.00161678	0.00200859	
0.00781083	0.00161528	0.00291932	
0.0077402	0.00161514	0.00339897	
0.00766698	0.00161534	0.0038921	
0.00759186	0.00161592	0.00439666	
0.0074412	0.00161986	0.0054358	
0.00736689	0.00162315	0.00596838	
0.00729358	0.00162712	0.00650845	
0.00715013	0.00163657	0.00760806	
0.00707991	0.00164183	0.00816628	
0.00701061	0.00164737	0.00872939	
0.00687554	0.00165912	0.0098701	
0.00680849	0.00166528	0.0104453	
0.00674209	0.00167159	0.0110237	
0.0066763	0.00167806	0.0116051	
0.00661106	0.00168468	0.0121892	
0.00654634	0.00169145	0.0127758	
0.00641837	0.00170542	0.0139557	
0.00635506	0.00171262	0.0145487	
0.0062922	0.00171995	0.0151434	
0.00616678	0.00173244	0.0163403	
0.00610396	0.00173672	0.0169432	
0.00604122	0.00173993	0.0175487	
0.00597863	0.00174214	0.0181566	
0.00585404	0.00174413	0.019379	
0.00579184	0.00174586	0.0199941	
0.00572972	0.00174823	0.0206117	
0.00560592	0.00175423	0.0218534	
0.00554432	0.00175772	0.0224772	
0.00542188	0.00176553	0.0237298	
0.00536108	0.00176982	0.0243584	
0.00524045	0.00177915	0.0256197	
0.00518067	0.00178417	0.0262522	
0.00512126	0.00178942	0.0268859	
0.00506224	0.00179489	0.0275206	
0.00494549	0.00180649	0.0287932	
0.00488778	0.00181261	0.0294308	
0.00483055	0.00181893	0.0300693	
0.0047738	0.00182545	0.0307086	
0.00471756	0.00183216	0.0313486	
0.00466185	0.00183905	0.0319894	
0.00460669	0.00184614	0.0326309	
0.00449806	0.00186083	0.0339157	
0.00444462	0.00186844	0.034559	
0.00439181	0.00187621	0.0352028	
0.00433962	0.00188415	0.0358471	
0.0042372	0.00190049	0.0371372	
0.004187	0.00190889	0.0377829	
