-9.04332e-05	-9.88487e-05	-0.000293695	2.36578e-05	0.00114598	-1.00015e-05	-0.000254345	0.00011311	-0.00160947	0.000406948	0.000571071	0.00015203	-6.4148e-05	-0.0016098	0.000386754	0.000652836	
-0.000893607	-0.000778779	-0.00270406	0.000178356	0.0136788	-0.000134348	-0.00263319	0.00125117	-0.0194285	0.0052503	0.00456077	0.00175194	-0.000670696	-0.0194253	0.00500669	0.00518728	
-0.00198125	-0.00163745	-0.00623381	0.000347152	0.0320662	-0.000335985	-0.0057969	0.00284432	-0.0460369	0.0131437	0.00978934	0.00395009	-0.0014511	-0.0460109	0.0125368	0.0111406	
-0.00382163	-0.00301281	-0.0132135	0.000554926	0.0653476	-0.000746812	-0.0108111	0.00556428	-0.0955568	0.0297682	0.0187692	0.00749887	-0.00259951	-0.0954372	0.0283814	0.0214277	
-0.00610026	-0.00456437	-0.0252345	0.000646523	0.112681	-0.00144718	-0.0160013	0.00895726	-0.169965	0.0603623	0.0309135	0.0111848	-0.00348434	-0.169557	0.0575108	0.0355189	
0.0719654	-0.00139723	-0.34666	0.0030181	0.0745037	-0.00710006	-0.00896092	0.0121753	-0.155049	0.445159	-1.94514	0.0144128	0.0029522	-0.134616	0.424735	-2.00958	
-0.0624293	-0.000364431	-0.730603	-0.0209953	0.363055	-0.0115177	0.0208831	0.0125606	-1.26623	1.70841	-2.18237	0.0302157	0.00965355	-1.25139	1.68526	-2.22637	
-0.0588645	-0.000252427	-0.75809	-0.0294714	0.310836	-0.0135184	0.0295026	0.0136181	-1.63239	2.1776	-1.05194	0.0307461	0.012736	-1.62928	2.16119	-1.04609	
-0.0596742	-0.000175426	-0.809837	-0.0288261	0.247883	-0.0144761	0.0288683	0.014354	-1.70226	2.37593	-0.938667	0.0289046	0.0137989	-1.70029	2.36025	-0.925617	
-0.0602792	-0.00011092	-0.852035	-0.0274116	0.21345	-0.0148861	0.0274491	0.0146924	-1.73922	2.49799	-0.974666	0.0273948	0.0141682	-1.73698	2.48231	-0.961328	
-0.0607042	-5.24047e-06	-0.915272	-0.0248488	0.159985	-0.0152771	0.0248766	0.0150143	-1.78576	2.67296	-1.04733	0.024822	0.014504	-1.78298	2.6574	-1.03456	
-0.0605278	0.000108914	-0.97838	-0.0219523	0.100847	-0.0154436	0.0219693	0.0151416	-1.82335	2.84348	-1.121	0.0219317	0.0146452	-1.82006	2.82825	-1.10907	
-0.0602137	0.00016833	-1.00989	-0.0204216	0.0694004	-0.0154454	0.0204328	0.0151332	-1.83925	2.92722	-1.15739	0.0204049	0.0146449	-1.83573	2.91224	-1.14594	
-0.0593556	0.000269586	-1.06237	-0.0178003	0.0147878	-0.0153325	0.0178018	0.0150148	-1.86211	3.06451	-1.21721	0.0177911	0.0145415	-1.85825	3.05005	-1.20663	
-0.0574526	0.000414749	-1.13576	-0.0140932	-0.0649926	-0.0149447	0.0140808	0.0146347	-1.88789	3.25186	-1.29901	0.0140959	0.0141842	-1.88364	3.23834	-1.28974	
-0.0559977	0.00049828	-1.17767	-0.0120105	-0.111629	-0.0146133	0.0119901	0.014311	-1.90012	3.35635	-1.34462	0.0120207	0.0138739	-1.89572	3.34346	-1.33614	
-0.0542755	0.000581325	-1.21957	-0.00998683	-0.158591	-0.0142112	0.0099586	0.013916	-1.91103	3.45896	-1.38936	0.0100051	0.0134922	-1.90651	3.44674	-1.38167	
0.115267	0.00652415	-0.0421119	-0.00419636	0.0211842	-0.0103046	0.00325524	0.00527048	-0.72617	1.37028	-0.854611	0.00570227	0.0049521	-0.720188	1.35758	-0.844929	
0.130108	0.00680474	-0.0663396	-0.00251127	0.0911341	-0.00884178	-0.00179398	0.00212533	-0.282965	0.655675	-1.02061	0.0105669	-0.000252572	-0.273724	0.637546	-1.01091	
0.141447	0.00493448	-0.0572155	-0.000401243	0.118812	-0.00845894	-0.0117209	0.00343266	-0.100683	0.380349	-1.07124	0.0179147	-0.00513157	-0.0894253	0.359578	-1.06347	
0.145696	0.0081835	-0.039826	-9.41821e-05	0.133248	-0.00825817	-0.0180067	0.00174476	0.00238027	0.217941	-1.00453	0.0201356	-0.00215375	0.00499986	0.200287	-0.96024	
0.13239	0.00914298	-0.0266311	-0.00141309	0.137277	-0.00827313	-0.0267605	0.00168133	0.0220838	0.141593	-0.79595	0.0299719	-0.00199453	0.015668	0.120416	-0.72266	
0.120558	0.0100347	-0.0172812	0.000780731	0.13802	-0.0086369	-0.0369346	0.00229812	0.0146336	0.106703	-0.630493	0.0348403	-0.0021289	0.0126912	0.0741327	-0.488255	
0.115656	0.0109407	0.00163264	0.0029044	0.138834	-0.00899937	-0.0496616	0.00315143	0.00874393	0.0575568	-0.356649	0.0429512	-0.0026232	0.0127358	0.0140045	-0.14679	
0.113411	0.0116655	0.0151816	0.00355905	0.13949	-0.0091767	-0.0584189	0.00374662	0.00824951	0.019936	-0.136953	0.0500649	-0.0030626	0.012886	-0.0287156	0.104795	
